sn,material,shape,coat_functional_group,synthesis_method,surface_charge,size_in_medium_nm,zeta_in_medium_mv,no_of_cells_cells_well,human_animal,cell_source,cell_tissue,cell_morphology,cell_age,time_hr,concentration,test,test_indicator,viability_%,doi,article_list,core_nm,hydrodynamic_nm,potential_mv,cell_type,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access,pdf_file,pdf_downloaded
1059,Au,Sphere,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,36.921,10.1186/s11671-019-2967-1,28,,8.7,42.28,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1060,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,60.538,10.1186/s11671-019-2967-1,28,,99.0,47.44,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1061,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,59.791,10.1186/s11671-019-2967-1,28,,99.0,47.44,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1062,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,31.54,10.1186/s11671-019-2967-1,28,,99.0,47.44,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1063,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,1.9432,10.1186/s11671-019-2967-1,28,,99.0,47.44,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1064,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,3.5874,10.1186/s11671-019-2967-1,28,,99.0,47.44,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1065,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,4.6338,10.1186/s11671-019-2967-1,28,,,33.23,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1066,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,4.0359,10.1186/s11671-019-2967-1,28,,,33.23,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1067,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,2.9895,10.1186/s11671-019-2967-1,28,,,33.23,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1068,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,1.3453,10.1186/s11671-019-2967-1,28,,,33.23,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1069,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,1.1958,10.1186/s11671-019-2967-1,28,,,33.23,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1070,Au,Sphere,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,97.369,10.1186/s11671-019-2967-1,28,,8.7,42.28,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1071,Au,Sphere,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,95.658,10.1186/s11671-019-2967-1,28,,8.7,42.28,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1072,Au,Sphere,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,93.756,10.1186/s11671-019-2967-1,28,,8.7,42.28,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1073,Au,Sphere,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,92.805,10.1186/s11671-019-2967-1,28,,8.7,42.28,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1074,Au,Sphere,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,75.689,10.1186/s11671-019-2967-1,28,,8.7,42.28,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1075,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,99.271,10.1186/s11671-019-2967-1,28,,99.0,47.44,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1076,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,96.038,10.1186/s11671-019-2967-1,28,,99.0,47.44,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1077,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,89.952,10.1186/s11671-019-2967-1,28,,99.0,47.44,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1078,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,82.536,10.1186/s11671-019-2967-1,28,,99.0,47.44,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1079,Au,Star,Chitosan,Green Synthesis,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,48.875,10.1186/s11671-019-2967-1,28,,99.0,47.44,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1080,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,3.4231,10.1186/s11671-019-2967-1,28,,,33.23,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1081,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,3.4231,10.1186/s11671-019-2967-1,28,,,33.23,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1082,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,3.0428,10.1186/s11671-019-2967-1,28,,,33.23,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1083,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,1.9017,10.1186/s11671-019-2967-1,28,,,33.23,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1084,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Colon,Epithelial,Adult,24,,MTT,TetrazoliumSalt,2.2821,10.1186/s11671-019-2967-1,28,,,33.23,HT29,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1085,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,93.237,10.1186/s11671-019-2967-1,28,,,33.23,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1086,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,74.101,10.1186/s11671-019-2967-1,28,,,33.23,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1087,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,20.144,10.1186/s11671-019-2967-1,28,,,33.23,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1088,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,21.295,10.1186/s11671-019-2967-1,28,,,33.23,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1089,Au,Rod,Chitosan,Seed-Mediated Growth Method,Positive,,,5000.0,H,Human,Liver,Epithelial,Adult,24,,MTT,TetrazoliumSalt,15.108,10.1186/s11671-019-2967-1,28,,,33.23,HepG2,Nanoscale Research Letters,Springer Science and Business Media LLC,2019,Shape-dependent cytotoxicity and cellular uptake of gold nanoparticles synthesized using green tea extract,True,TRUE,gold,28_10.1186@s11671-019-2967-1.pdf,1,data/pdfs/pdf_cytotox/28_10.1186@s11671-019-2967-1.pdf,True
1544,Ag,Sphere,CYS,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24,1.0,MTT,TetrazoliumSalt,103.7,10.3762/bxiv.2019.15.v1,43,,8.0,-56.9,L929,,Beilstein Institut,2019,Interaction of Small Biothiols with Silver and Gold Nanoparticles,False,TRUE,green,43_201915-pdf.pdf,1,data/pdfs/pdf_cytotox/43_201915-pdf.pdf,True
1545,Ag,Sphere,CYS,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24,5.0,MTT,TetrazoliumSalt,98.413,10.3762/bxiv.2019.15.v1,43,,8.0,-56.9,L929,,Beilstein Institut,2019,Interaction of Small Biothiols with Silver and Gold Nanoparticles,False,TRUE,green,43_201915-pdf.pdf,1,data/pdfs/pdf_cytotox/43_201915-pdf.pdf,True
1546,Ag,Sphere,CYS,Chemical Reduction,Negative,,,5000.0,A,,,Fibroblast,,24,10.0,MTT,TetrazoliumSalt,85.185,10.3762/bxiv.2019.15.v1,43,,8.0,-56.9,L929,,Beilstein Institut,2019,Interaction of Small Biothiols with Silver and Gold Nanoparticles,False,TRUE,green,43_201915-pdf.pdf,1,data/pdfs/pdf_cytotox/43_201915-pdf.pdf,True
1547,Ag,Sphere,CYS,Chemical Reduction,Negative,,,5000.0,A,,,Fibroblast,,24,25.0,MTT,TetrazoliumSalt,74.074,10.3762/bxiv.2019.15.v1,43,,8.0,-56.9,L929,,Beilstein Institut,2019,Interaction of Small Biothiols with Silver and Gold Nanoparticles,False,TRUE,green,43_201915-pdf.pdf,1,data/pdfs/pdf_cytotox/43_201915-pdf.pdf,True
1548,Ag,Sphere,CYS,Chemical Reduction,Negative,,,5000.0,A,,,Fibroblast,,24,50.0,MTT,TetrazoliumSalt,41.799,10.3762/bxiv.2019.15.v1,43,,8.0,-56.9,L929,,Beilstein Institut,2019,Interaction of Small Biothiols with Silver and Gold Nanoparticles,False,TRUE,green,43_201915-pdf.pdf,1,data/pdfs/pdf_cytotox/43_201915-pdf.pdf,True
1549,Ag,Sphere,CYS,Chemical Reduction,Negative,,,5000.0,A,,,Fibroblast,,24,75.0,MTT,TetrazoliumSalt,16.931,10.3762/bxiv.2019.15.v1,43,,8.0,-56.9,L929,,Beilstein Institut,2019,Interaction of Small Biothiols with Silver and Gold Nanoparticles,False,TRUE,green,43_201915-pdf.pdf,1,data/pdfs/pdf_cytotox/43_201915-pdf.pdf,True
1550,Ag,Sphere,CYS,Chemical Reduction,Negative,,,5000.0,A,,,Fibroblast,,24,100.0,MTT,TetrazoliumSalt,18.519,10.3762/bxiv.2019.15.v1,43,,8.0,-56.9,L929,,Beilstein Institut,2019,Interaction of Small Biothiols with Silver and Gold Nanoparticles,False,TRUE,green,43_201915-pdf.pdf,1,data/pdfs/pdf_cytotox/43_201915-pdf.pdf,True
1551,Ag,Sphere,GSH,Chemical Reduction,Negative,,,5000.0,A,,,Fibroblast,,24,1.0,MTT,TetrazoliumSalt,103.17,10.3762/bxiv.2019.15.v1,43,,6.0,-50.9,L929,,Beilstein Institut,2019,Interaction of Small Biothiols with Silver and Gold Nanoparticles,False,TRUE,green,43_201915-pdf.pdf,1,data/pdfs/pdf_cytotox/43_201915-pdf.pdf,True
1552,Ag,Sphere,GSH,Chemical Reduction,Negative,,,5000.0,A,,,Fibroblast,,24,5.0,MTT,TetrazoliumSalt,77.249,10.3762/bxiv.2019.15.v1,43,,6.0,-50.9,L929,,Beilstein Institut,2019,Interaction of Small Biothiols with Silver and Gold Nanoparticles,False,TRUE,green,43_201915-pdf.pdf,1,data/pdfs/pdf_cytotox/43_201915-pdf.pdf,True
1553,Ag,Sphere,GSH,Chemical Reduction,Negative,,,5000.0,A,,,Fibroblast,,24,10.0,MTT,TetrazoliumSalt,50.794,10.3762/bxiv.2019.15.v1,43,,6.0,-50.9,L929,,Beilstein Institut,2019,Interaction of Small Biothiols with Silver and Gold Nanoparticles,False,TRUE,green,43_201915-pdf.pdf,1,data/pdfs/pdf_cytotox/43_201915-pdf.pdf,True
1554,Ag,Sphere,GSH,Chemical Reduction,Negative,,,5000.0,A,,,Fibroblast,,24,25.0,MTT,TetrazoliumSalt,23.81,10.3762/bxiv.2019.15.v1,43,,6.0,-50.9,L929,,Beilstein Institut,2019,Interaction of Small Biothiols with Silver and Gold Nanoparticles,False,TRUE,green,43_201915-pdf.pdf,1,data/pdfs/pdf_cytotox/43_201915-pdf.pdf,True
1555,Ag,Sphere,GSH,Chemical Reduction,Negative,,,5000.0,A,,,Fibroblast,,24,50.0,MTT,TetrazoliumSalt,20.106,10.3762/bxiv.2019.15.v1,43,,6.0,-50.9,L929,,Beilstein Institut,2019,Interaction of Small Biothiols with Silver and Gold Nanoparticles,False,TRUE,green,43_201915-pdf.pdf,1,data/pdfs/pdf_cytotox/43_201915-pdf.pdf,True
1556,Ag,Sphere,GSH,Chemical Reduction,Negative,,,5000.0,A,,,Fibroblast,,24,75.0,MTT,TetrazoliumSalt,16.931,10.3762/bxiv.2019.15.v1,43,,6.0,-50.9,L929,,Beilstein Institut,2019,Interaction of Small Biothiols with Silver and Gold Nanoparticles,False,TRUE,green,43_201915-pdf.pdf,1,data/pdfs/pdf_cytotox/43_201915-pdf.pdf,True
1557,Ag,Sphere,GSH,Chemical Reduction,Negative,,,5000.0,A,,,Fibroblast,,24,100.0,MTT,TetrazoliumSalt,16.931,10.3762/bxiv.2019.15.v1,43,,6.0,-50.9,L929,,Beilstein Institut,2019,Interaction of Small Biothiols with Silver and Gold Nanoparticles,False,TRUE,green,43_201915-pdf.pdf,1,data/pdfs/pdf_cytotox/43_201915-pdf.pdf,True
1558,Au,Sphere,CYS,Chemical Reduction,Negative,,,5000.0,A,,,Fibroblast,,24,1.0,MTT,TetrazoliumSalt,105.29,10.3762/bxiv.2019.15.v1,43,,100.0,-46.8,L929,,Beilstein Institut,2019,Interaction of Small Biothiols with Silver and Gold Nanoparticles,False,TRUE,green,43_201915-pdf.pdf,1,data/pdfs/pdf_cytotox/43_201915-pdf.pdf,True
1559,Au,Sphere,CYS,Chemical Reduction,Negative,,,5000.0,A,,,Fibroblast,,24,5.0,MTT,TetrazoliumSalt,102.65,10.3762/bxiv.2019.15.v1,43,,100.0,-46.8,L929,,Beilstein Institut,2019,Interaction of Small Biothiols with Silver and Gold Nanoparticles,False,TRUE,green,43_201915-pdf.pdf,1,data/pdfs/pdf_cytotox/43_201915-pdf.pdf,True
1560,Au,Sphere,CYS,Chemical Reduction,Negative,,,5000.0,A,,,Fibroblast,,24,10.0,MTT,TetrazoliumSalt,104.23,10.3762/bxiv.2019.15.v1,43,,100.0,-46.8,L929,,Beilstein Institut,2019,Interaction of Small Biothiols with Silver and Gold Nanoparticles,False,TRUE,green,43_201915-pdf.pdf,1,data/pdfs/pdf_cytotox/43_201915-pdf.pdf,True
1561,Au,Sphere,CYS,Chemical Reduction,Negative,,,5000.0,A,,,Fibroblast,,24,25.0,MTT,TetrazoliumSalt,96.825,10.3762/bxiv.2019.15.v1,43,,100.0,-46.8,L929,,Beilstein Institut,2019,Interaction of Small Biothiols with Silver and Gold Nanoparticles,False,TRUE,green,43_201915-pdf.pdf,1,data/pdfs/pdf_cytotox/43_201915-pdf.pdf,True
1562,Au,Sphere,CYS,Chemical Reduction,Negative,,,5000.0,A,,,Fibroblast,,24,50.0,MTT,TetrazoliumSalt,90.476,10.3762/bxiv.2019.15.v1,43,,100.0,-46.8,L929,,Beilstein Institut,2019,Interaction of Small Biothiols with Silver and Gold Nanoparticles,False,TRUE,green,43_201915-pdf.pdf,1,data/pdfs/pdf_cytotox/43_201915-pdf.pdf,True
1563,Au,Sphere,CYS,Chemical Reduction,Negative,,,5000.0,A,,,Fibroblast,,24,100.0,MTT,TetrazoliumSalt,87.831,10.3762/bxiv.2019.15.v1,43,,100.0,-46.8,L929,,Beilstein Institut,2019,Interaction of Small Biothiols with Silver and Gold Nanoparticles,False,TRUE,green,43_201915-pdf.pdf,1,data/pdfs/pdf_cytotox/43_201915-pdf.pdf,True
